NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	REACTOME_ACYL_CHAIN_REMODELLING_OF_PC		27	0.6235636	1.4506752	0.032307692	0.08939389	1.0	8462	tags=48%, list=22%, signal=62%	
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN		320	0.46109727	1.4505013	0.0	0.08947297	1.0	5801	tags=28%, list=15%, signal=33%	
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING		25	0.6358993	1.4500166	0.04447853	0.08978435	1.0	10010	tags=56%, list=26%, signal=75%	
KATSANOU_ELAVL1_TARGETS_UP	KATSANOU_ELAVL1_TARGETS_UP		173	0.47845784	1.4496162	0.004854369	0.0900729	1.0	5984	tags=32%, list=15%, signal=38%	
SESTO_RESPONSE_TO_UV_C3	SESTO_RESPONSE_TO_UV_C3		22	0.6459408	1.4487872	0.0474732	0.09067661	1.0	2396	tags=36%, list=6%, signal=39%	
PID_IL4_2PATHWAY	PID_IL4_2PATHWAY		64	0.5341705	1.4485474	0.024484536	0.09080067	1.0	5287	tags=33%, list=14%, signal=38%	
REACTOME_DEATH_RECEPTOR_SIGNALLING	REACTOME_DEATH_RECEPTOR_SIGNALLING		141	0.49301282	1.4483649	0.0048367595	0.09086157	1.0	5135	tags=32%, list=13%, signal=37%	
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES		36	0.5932061	1.4479679	0.03079179	0.091109194	1.0	9117	tags=53%, list=23%, signal=69%	
DARWICHE_PAPILLOMA_PROGRESSION_RISK	DARWICHE_PAPILLOMA_PROGRESSION_RISK		77	0.5348334	1.447861	0.0053050397	0.091100655	1.0	5096	tags=31%, list=13%, signal=36%	
ZHAN_MULTIPLE_MYELOMA_CD1_DN	ZHAN_MULTIPLE_MYELOMA_CD1_DN		47	0.5613915	1.4470931	0.02124646	0.091668576	1.0	5746	tags=38%, list=15%, signal=45%	
REACTOME_DISEASES_OF_GLYCOSYLATION	REACTOME_DISEASES_OF_GLYCOSYLATION		143	0.48943964	1.4468838	0.0035842294	0.09175287	1.0	5691	tags=34%, list=15%, signal=40%	
BOYLAN_MULTIPLE_MYELOMA_D_DN	BOYLAN_MULTIPLE_MYELOMA_D_DN		82	0.5181304	1.4467372	0.0078125	0.09176344	1.0	4857	tags=30%, list=12%, signal=35%	
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN	BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN		81	0.52055347	1.4459333	0.018592298	0.092405386	1.0	5759	tags=42%, list=15%, signal=49%	
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES		16	0.6949137	1.4456325	0.0453125	0.09256523	1.0	5265	tags=56%, list=14%, signal=65%	
REACTOME_FLT3_SIGNALING	REACTOME_FLT3_SIGNALING		290	0.45894498	1.4455807	0.0	0.09250157	1.0	5234	tags=26%, list=13%, signal=30%	
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN		265	0.462312	1.4451282	0.0010857764	0.092842564	1.0	4626	tags=29%, list=12%, signal=32%	
PID_FGF_PATHWAY	PID_FGF_PATHWAY		55	0.54512185	1.4445395	0.02097902	0.093259834	1.0	5234	tags=33%, list=13%, signal=38%	
URS_ADIPOCYTE_DIFFERENTIATION_DN	URS_ADIPOCYTE_DIFFERENTIATION_DN		31	0.6090657	1.4445158	0.04524887	0.09316882	1.0	1423	tags=26%, list=4%, signal=27%	
BROWNE_HCMV_INFECTION_8HR_UP	BROWNE_HCMV_INFECTION_8HR_UP		105	0.50708926	1.4443655	0.007585335	0.09319331	1.0	4527	tags=26%, list=12%, signal=29%	
TIAN_BHLHA15_TARGETS	TIAN_BHLHA15_TARGETS		16	0.695612	1.4439977	0.043269232	0.093443155	1.0	5442	tags=50%, list=14%, signal=58%	
HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN	HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN		47	0.5561991	1.4432203	0.032716926	0.09407187	1.0	3922	tags=28%, list=10%, signal=31%	
WP_OSTEOCLAST_SIGNALING	WP_OSTEOCLAST_SIGNALING		16	0.6875654	1.4428699	0.05379747	0.09425453	1.0	3209	tags=44%, list=8%, signal=48%	
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION		45	0.5713159	1.4427862	0.028694404	0.09421949	1.0	5814	tags=49%, list=15%, signal=57%	
IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN		107	0.50201243	1.4427712	0.01011378	0.09411947	1.0	6085	tags=39%, list=16%, signal=46%	
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE		101	0.502194	1.4422121	0.012531328	0.09447842	1.0	5613	tags=32%, list=14%, signal=37%	
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	WP_CELL_DIFFERENTIATION_INDEX_EXPANDED		47	0.5572608	1.4420294	0.032763533	0.09453364	1.0	4173	tags=23%, list=11%, signal=26%	
GAL_LEUKEMIC_STEM_CELL_UP	GAL_LEUKEMIC_STEM_CELL_UP		128	0.49488702	1.44192	0.0075	0.09450932	1.0	4468	tags=25%, list=11%, signal=28%	
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS		16	0.68436617	1.4417737	0.033980582	0.094529375	1.0	7672	tags=56%, list=20%, signal=70%	
ZHU_CMV_ALL_DN	ZHU_CMV_ALL_DN		119	0.4950322	1.4412378	0.00373599	0.094950765	1.0	6018	tags=38%, list=15%, signal=45%	
MATTHEWS_SKIN_CARCINOGENESIS_VIA_JUN	MATTHEWS_SKIN_CARCINOGENESIS_VIA_JUN		16	0.69471586	1.4411455	0.0503937	0.0949271	1.0	6648	tags=56%, list=17%, signal=68%	
CROMER_METASTASIS_DN	CROMER_METASTASIS_DN		77	0.5163233	1.4405843	0.018543046	0.095308244	1.0	5614	tags=32%, list=14%, signal=38%	
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP		183	0.47656706	1.4405564	0.0034324944	0.09522111	1.0	5423	tags=27%, list=14%, signal=32%	
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY	WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY		44	0.57055604	1.4400842	0.026950354	0.09553859	1.0	5774	tags=45%, list=15%, signal=53%	
SESTO_RESPONSE_TO_UV_C1	SESTO_RESPONSE_TO_UV_C1		74	0.5295158	1.4393754	0.018041236	0.09609633	1.0	4317	tags=26%, list=11%, signal=29%	
LEE_LIVER_CANCER_ACOX1_UP	LEE_LIVER_CANCER_ACOX1_UP		64	0.5366874	1.4392164	0.015172414	0.096138276	1.0	5193	tags=45%, list=13%, signal=52%	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP		142	0.4875222	1.4390472	0.0036809817	0.09617772	1.0	5801	tags=31%, list=15%, signal=36%	
VALK_AML_CLUSTER_4	VALK_AML_CLUSTER_4		30	0.6169658	1.4388001	0.028963415	0.09631561	1.0	4320	tags=33%, list=11%, signal=37%	
REACTOME_ONCOGENIC_MAPK_SIGNALING	REACTOME_ONCOGENIC_MAPK_SIGNALING		82	0.5145828	1.4386755	0.009358289	0.096312076	1.0	4408	tags=28%, list=11%, signal=32%	
PID_ERBB_NETWORK_PATHWAY	PID_ERBB_NETWORK_PATHWAY		15	0.7015861	1.4384558	0.036741216	0.09643173	1.0	2308	tags=40%, list=6%, signal=43%	
NOJIMA_SFRP2_TARGETS_DN	NOJIMA_SFRP2_TARGETS_DN		26	0.61981225	1.4381077	0.04043546	0.09667404	1.0	4835	tags=42%, list=12%, signal=48%	
ST_INTERLEUKIN_4_PATHWAY	ST_INTERLEUKIN_4_PATHWAY		26	0.6318308	1.4380008	0.04	0.096675985	1.0	10010	tags=54%, list=26%, signal=72%	
KRIEG_HYPOXIA_VIA_KDM3A	KRIEG_HYPOXIA_VIA_KDM3A		53	0.5490137	1.4378582	0.042524006	0.09670378	1.0	4444	tags=38%, list=11%, signal=43%	
WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX	WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX		29	0.6133985	1.4374794	0.024767801	0.09693309	1.0	9850	tags=62%, list=25%, signal=83%	
HUPER_BREAST_BASAL_VS_LUMINAL_UP	HUPER_BREAST_BASAL_VS_LUMINAL_UP		53	0.5545261	1.4368503	0.014945652	0.09743174	1.0	4742	tags=26%, list=12%, signal=30%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP		19	0.6708708	1.436423	0.054945055	0.097712785	1.0	2896	tags=42%, list=7%, signal=45%	
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP		16	0.690146	1.4363208	0.051364366	0.09769826	1.0	8207	tags=69%, list=21%, signal=87%	
LIU_SOX4_TARGETS_UP	LIU_SOX4_TARGETS_UP		138	0.48353848	1.436009	0.0036719707	0.09787144	1.0	5710	tags=30%, list=15%, signal=36%	
WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2		57	0.5379255	1.4353443	0.01977401	0.0983933	1.0	5497	tags=39%, list=14%, signal=45%	
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4		32	0.6079046	1.433631	0.04264706	0.099888854	1.0	5658	tags=38%, list=15%, signal=44%	
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON		333	0.45161712	1.4334751	0.0	0.09993015	1.0	7171	tags=32%, list=18%, signal=39%	
PID_ECADHERIN_STABILIZATION_PATHWAY	PID_ECADHERIN_STABILIZATION_PATHWAY		41	0.57629365	1.432488	0.026950354	0.10082575	1.0	8643	tags=46%, list=22%, signal=60%	
LEE_LIVER_CANCER_MYC_E2F1_UP	LEE_LIVER_CANCER_MYC_E2F1_UP		56	0.5493497	1.4324605	0.017931035	0.10073058	1.0	3212	tags=36%, list=8%, signal=39%	
WP_IL3_SIGNALING_PATHWAY	WP_IL3_SIGNALING_PATHWAY		48	0.554563	1.4310799	0.028050492	0.101988584	1.0	4907	tags=33%, list=13%, signal=38%	
WP_NAD_BIOSYNTHETIC_PATHWAYS	WP_NAD_BIOSYNTHETIC_PATHWAYS		22	0.64595187	1.4293962	0.03726708	0.103525735	1.0	5650	tags=45%, list=15%, signal=53%	
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING		27	0.62572336	1.4293507	0.054711245	0.10345802	1.0	8789	tags=59%, list=23%, signal=77%	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN	GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN		95	0.5078262	1.4293455	0.013071896	0.10334638	1.0	6533	tags=43%, list=17%, signal=52%	
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN		31	0.60080266	1.4292125	0.03806735	0.1033499	1.0	3900	tags=32%, list=10%, signal=36%	
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS		144	0.48188105	1.4289681	0.0073439414	0.10347517	1.0	11231	tags=50%, list=29%, signal=70%	
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE_	REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE_		97	0.50258917	1.4287449	0.008883249	0.10357207	1.0	4271	tags=28%, list=11%, signal=31%	
BIOCARTA_KERATINOCYTE_PATHWAY	BIOCARTA_KERATINOCYTE_PATHWAY		46	0.56637675	1.4285917	0.021398002	0.10360637	1.0	5515	tags=37%, list=14%, signal=43%	
WP_BLOOD_CLOTTING_CASCADE	WP_BLOOD_CLOTTING_CASCADE		23	0.6449978	1.4285227	0.058192957	0.10356326	1.0	6827	tags=65%, list=18%, signal=79%	
CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70	CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70		68	0.5249533	1.4280245	0.023968043	0.103954926	1.0	3960	tags=25%, list=10%, signal=28%	
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	MIKKELSEN_MCV6_ICP_WITH_H3K27ME3		76	0.5142984	1.4277238	0.007905139	0.10415224	1.0	5632	tags=29%, list=14%, signal=34%	
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN		69	0.51838785	1.4272702	0.016460905	0.104495205	1.0	5195	tags=32%, list=13%, signal=37%	
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP		139	0.48068136	1.4271713	0.008578432	0.104467586	1.0	5817	tags=32%, list=15%, signal=37%	
REACTOME_REGULATION_OF_IFNA_SIGNALING	REACTOME_REGULATION_OF_IFNA_SIGNALING		26	0.6110155	1.4269886	0.041925468	0.104508884	1.0	3971	tags=15%, list=10%, signal=17%	
HAN_SATB1_TARGETS_DN	HAN_SATB1_TARGETS_DN		387	0.44669497	1.4268179	0.0	0.10456386	1.0	5314	tags=30%, list=14%, signal=35%	
DOANE_BREAST_CANCER_CLASSES_UP	DOANE_BREAST_CANCER_CLASSES_UP		71	0.529867	1.4261047	0.021136064	0.105160005	1.0	9422	tags=49%, list=24%, signal=65%	
WP_AGERAGE_PATHWAY	WP_AGERAGE_PATHWAY		66	0.5289231	1.4258206	0.024489796	0.10530657	1.0	5265	tags=32%, list=14%, signal=37%	
WP_FARNESOID_X_RECEPTOR_PATHWAY	WP_FARNESOID_X_RECEPTOR_PATHWAY		19	0.66558754	1.4253591	0.060509555	0.105676845	1.0	4759	tags=37%, list=12%, signal=42%	
LI_ADIPOGENESIS_BY_ACTIVATED_PPARG	LI_ADIPOGENESIS_BY_ACTIVATED_PPARG		17	0.6659845	1.4251156	0.06376361	0.10580538	1.0	5814	tags=47%, list=15%, signal=55%	
DORSAM_HOXA9_TARGETS_DN	DORSAM_HOXA9_TARGETS_DN		32	0.59470785	1.425109	0.045123726	0.10569314	1.0	4935	tags=34%, list=13%, signal=39%	
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP		454	0.44401643	1.4244174	0.0	0.106286235	1.0	4920	tags=29%, list=13%, signal=33%	
HOLLERN_MICROACINAR_BREAST_TUMOR_UP	HOLLERN_MICROACINAR_BREAST_TUMOR_UP		46	0.5532667	1.4224627	0.019310344	0.10822301	1.0	5801	tags=41%, list=15%, signal=48%	
PID_INTEGRIN3_PATHWAY	PID_INTEGRIN3_PATHWAY		42	0.57070327	1.4219657	0.030434782	0.108587824	1.0	3857	tags=48%, list=10%, signal=53%	
FALVELLA_SMOKERS_WITH_LUNG_CANCER	FALVELLA_SMOKERS_WITH_LUNG_CANCER		81	0.50874335	1.4219116	0.017218543	0.1085194	1.0	5613	tags=36%, list=14%, signal=42%	
UEDA_PERIFERAL_CLOCK	UEDA_PERIFERAL_CLOCK		169	0.47249883	1.4216172	0.004796163	0.1087392	1.0	4569	tags=27%, list=12%, signal=30%	
NUMATA_CSF3_SIGNALING_VIA_STAT3	NUMATA_CSF3_SIGNALING_VIA_STAT3		21	0.6408914	1.4213823	0.05900621	0.10884631	1.0	4045	tags=38%, list=10%, signal=42%	
ZIRN_TRETINOIN_RESPONSE_UP	ZIRN_TRETINOIN_RESPONSE_UP		20	0.6426419	1.4205714	0.051612902	0.10952891	1.0	5626	tags=55%, list=14%, signal=64%	
BIOCARTA_RELA_PATHWAY	BIOCARTA_RELA_PATHWAY		15	0.68844414	1.4201345	0.045088567	0.10985607	1.0	3670	tags=40%, list=9%, signal=44%	
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN	SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN		16	0.68536067	1.4200141	0.04976672	0.109889425	1.0	3558	tags=38%, list=9%, signal=41%	
PID_NECTIN_PATHWAY	PID_NECTIN_PATHWAY		30	0.59625953	1.4180137	0.06069803	0.11181637	1.0	4009	tags=33%, list=10%, signal=37%	
BIOCARTA_ALK_PATHWAY	BIOCARTA_ALK_PATHWAY		37	0.5736255	1.417754	0.041847043	0.1119555	1.0	4283	tags=32%, list=11%, signal=36%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		47	0.54584926	1.4175329	0.035816617	0.11205363	1.0	5353	tags=36%, list=14%, signal=42%	
PID_REG_GR_PATHWAY	PID_REG_GR_PATHWAY		82	0.5113184	1.4175023	0.02578019	0.11196181	1.0	4074	tags=28%, list=10%, signal=31%	
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP		34	0.58071506	1.4174064	0.030172413	0.111926295	1.0	2957	tags=29%, list=8%, signal=32%	
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP	TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP		270	0.45013398	1.417261	0.0	0.11196829	1.0	6200	tags=33%, list=16%, signal=39%	
ZAMORA_NOS2_TARGETS_DN	ZAMORA_NOS2_TARGETS_DN		81	0.5106542	1.4171596	0.018158237	0.111964315	1.0	8038	tags=41%, list=21%, signal=51%	
FERRANDO_TAL1_NEIGHBORS	FERRANDO_TAL1_NEIGHBORS		20	0.64096755	1.4171171	0.06570513	0.11187751	1.0	3212	tags=35%, list=8%, signal=38%	
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN	PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN		162	0.4755661	1.4170773	0.0046948357	0.11179859	1.0	4546	tags=30%, list=12%, signal=34%	
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN	MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN		125	0.48675197	1.4170655	0.011042945	0.111682005	1.0	5422	tags=26%, list=14%, signal=31%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		23	0.62975115	1.4169698	0.05873494	0.11165369	1.0	6652	tags=39%, list=17%, signal=47%	
REACTOME_O_LINKED_GLYCOSYLATION	REACTOME_O_LINKED_GLYCOSYLATION		111	0.49209324	1.416858	0.0063775512	0.111643314	1.0	5978	tags=37%, list=15%, signal=44%	
REACTOME_SIGNALING_BY_NOTCH1	REACTOME_SIGNALING_BY_NOTCH1		74	0.5152945	1.4165895	0.021220159	0.111787416	1.0	4793	tags=31%, list=12%, signal=35%	
TOMIDA_METASTASIS_DN	TOMIDA_METASTASIS_DN		18	0.66414195	1.4165263	0.067975834	0.111739054	1.0	5488	tags=50%, list=14%, signal=58%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP		184	0.4686453	1.4165149	0.002317497	0.11162874	1.0	4280	tags=24%, list=11%, signal=27%	
WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING	WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING		16	0.6762559	1.4153228	0.05598756	0.1127631	1.0	5365	tags=44%, list=14%, signal=51%	
OSADA_ASCL1_TARGETS_UP	OSADA_ASCL1_TARGETS_UP		46	0.5608482	1.4151603	0.029871978	0.11282339	1.0	5817	tags=35%, list=15%, signal=41%	
BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN	BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN		17	0.6734078	1.4135525	0.057239056	0.114500195	1.0	5444	tags=53%, list=14%, signal=62%	
WP_CELL_DIFFERENTIATION_INDEX	WP_CELL_DIFFERENTIATION_INDEX		41	0.56283516	1.4128646	0.032998566	0.11507133	1.0	4173	tags=22%, list=11%, signal=25%	
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN	CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN		42	0.56004626	1.4116968	0.027359782	0.11628186	1.0	5259	tags=40%, list=14%, signal=47%	
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_UP	BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_UP		41	0.5656808	1.4116083	0.038291607	0.1162455	1.0	4606	tags=34%, list=12%, signal=39%	
WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1	WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1		49	0.5477848	1.4107908	0.04240766	0.1170385	1.0	7931	tags=43%, list=20%, signal=54%	
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP		211	0.46475124	1.41047	0.0034168565	0.11727634	1.0	4649	tags=30%, list=12%, signal=34%	
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP		211	0.45722064	1.4097961	0.0045819017	0.1179084	1.0	4759	tags=29%, list=12%, signal=33%	
VERHAAK_AML_WITH_NPM1_MUTATED_DN	VERHAAK_AML_WITH_NPM1_MUTATED_DN		249	0.449735	1.4095829	0.0022271716	0.11800655	1.0	4663	tags=24%, list=12%, signal=28%	
SASSON_RESPONSE_TO_FORSKOLIN_UP	SASSON_RESPONSE_TO_FORSKOLIN_UP		88	0.4997808	1.4086798	0.009186352	0.118875064	1.0	4322	tags=27%, list=11%, signal=31%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION		84	0.505326	1.4086684	0.015873017	0.11875626	1.0	8883	tags=48%, list=23%, signal=62%	
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION	WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION		33	0.5832426	1.4084568	0.051395006	0.118888944	1.0	2388	tags=24%, list=6%, signal=26%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY		87	0.5002034	1.4084321	0.027667984	0.11878787	1.0	10010	tags=46%, list=26%, signal=62%	
KAMIKUBO_MYELOID_CEBPA_NETWORK	KAMIKUBO_MYELOID_CEBPA_NETWORK		29	0.5947845	1.4079598	0.044510387	0.11915982	1.0	3162	tags=28%, list=8%, signal=30%	
WEBER_METHYLATED_LCP_IN_SPERM_UP	WEBER_METHYLATED_LCP_IN_SPERM_UP		15	0.690743	1.4075041	0.06279435	0.119539455	1.0	7210	tags=40%, list=19%, signal=49%	
ODONNELL_METASTASIS_UP	ODONNELL_METASTASIS_UP		75	0.51130867	1.4073516	0.033377837	0.11957221	1.0	4148	tags=32%, list=11%, signal=36%	
BIOCARTA_CD40_PATHWAY	BIOCARTA_CD40_PATHWAY		15	0.69265753	1.4072337	0.05756579	0.11956005	1.0	2832	tags=33%, list=7%, signal=36%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN		66	0.51686287	1.4071275	0.032831736	0.11954022	1.0	4681	tags=32%, list=12%, signal=36%	
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	MILI_PSEUDOPODIA_CHEMOTAXIS_DN		435	0.43829435	1.407083	0.0010604454	0.119458586	1.0	5803	tags=31%, list=15%, signal=36%	
WP_HIPPOYAP_SIGNALING_PATHWAY	WP_HIPPOYAP_SIGNALING_PATHWAY		23	0.6261395	1.406905	0.05965463	0.11954211	1.0	4607	tags=39%, list=12%, signal=44%	
WP_NOTCH_SIGNALING	WP_NOTCH_SIGNALING		46	0.5552147	1.4067966	0.04526167	0.119525716	1.0	9270	tags=54%, list=24%, signal=71%	
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE		84	0.49947804	1.406773	0.033591732	0.11942281	1.0	9236	tags=44%, list=24%, signal=58%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		108	0.493068	1.4065342	0.015209125	0.11955794	1.0	5701	tags=29%, list=15%, signal=34%	
PID_MYC_REPRESS_PATHWAY	PID_MYC_REPRESS_PATHWAY		63	0.5202067	1.4061311	0.032042723	0.119860314	1.0	4606	tags=29%, list=12%, signal=32%	
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN		401	0.43940768	1.4049084	0.0	0.121106565	1.0	4399	tags=26%, list=11%, signal=29%	
ROSS_AML_WITH_CBFB_MYH11_FUSION	ROSS_AML_WITH_CBFB_MYH11_FUSION		52	0.54729277	1.4044404	0.03125	0.12148715	1.0	3397	tags=23%, list=9%, signal=25%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		50	0.5457391	1.4043981	0.029154519	0.121408366	1.0	7132	tags=26%, list=18%, signal=32%	
WP_SEROTONIN_AND_ANXIETY	WP_SEROTONIN_AND_ANXIETY		17	0.664476	1.4043664	0.0601626	0.12129762	1.0	2462	tags=18%, list=6%, signal=19%	
LANDIS_ERBB2_BREAST_TUMORS_324_UP	LANDIS_ERBB2_BREAST_TUMORS_324_UP		151	0.4723221	1.404345	0.010638298	0.121189184	1.0	3539	tags=23%, list=9%, signal=25%	
ONDER_CDH1_SIGNALING_VIA_CTNNB1	ONDER_CDH1_SIGNALING_VIA_CTNNB1		84	0.50608695	1.4041287	0.022818793	0.12131821	1.0	4800	tags=33%, list=12%, signal=38%	
LIN_APC_TARGETS	LIN_APC_TARGETS		70	0.51135355	1.4041046	0.025503356	0.1212165	1.0	4851	tags=31%, list=12%, signal=36%	
