NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SHEPARD_BMYB_TARGETS	SHEPARD_BMYB_TARGETS		76	-0.5407119	-1.7131989	0.0	0.012340544	0.974	4088	tags=46%, list=11%, signal=51%	
REACTOME_HIV_TRANSCRIPTION_INITIATION	REACTOME_HIV_TRANSCRIPTION_INITIATION		47	-0.5860504	-1.7113727	0.0	0.012547596	0.976	11045	tags=68%, list=28%, signal=95%	
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES		95	-0.5269294	-1.7076994	0.0	0.013040151	0.978	8002	tags=51%, list=21%, signal=63%	
THILLAINADESAN_ZNF217_TARGETS_UP	THILLAINADESAN_ZNF217_TARGETS_UP		41	-0.61644393	-1.7074165	0.003236246	0.013046714	0.979	7267	tags=54%, list=19%, signal=66%	
SIMBULAN_PARP1_TARGETS_DN	SIMBULAN_PARP1_TARGETS_DN		17	-0.7334581	-1.7073833	0.005181347	0.013010777	0.979	3246	tags=71%, list=8%, signal=77%	
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA		28	-0.6403207	-1.7069056	0.0057971017	0.013023353	0.98	10027	tags=79%, list=26%, signal=106%	
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS		16	-0.75311935	-1.7067375	0.0027855153	0.01300046	0.98	7095	tags=81%, list=18%, signal=99%	
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION		19	-0.71914566	-1.706426	0.0073710075	0.01301632	0.98	2138	tags=37%, list=6%, signal=39%	
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH	REACTOME_TRANSLESION_SYNTHESIS_BY_POLH		19	-0.7205041	-1.704259	0.0052083335	0.013270491	0.981	3444	tags=47%, list=9%, signal=52%	
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR		103	-0.51602185	-1.7019292	0.0	0.013568241	0.984	9147	tags=55%, list=24%, signal=72%	
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR		21	-0.70483094	-1.7018213	0.008547009	0.013543809	0.984	8352	tags=86%, list=21%, signal=109%	
FOURNIER_ACINAR_DEVELOPMENT_LATE_DN	FOURNIER_ACINAR_DEVELOPMENT_LATE_DN		22	-0.6819572	-1.6999241	0.008450705	0.013753618	0.985	4088	tags=55%, list=11%, signal=61%	
BIOCARTA_CELLCYCLE_PATHWAY	BIOCARTA_CELLCYCLE_PATHWAY		23	-0.66670716	-1.6969944	0.005524862	0.014155363	0.985	3786	tags=52%, list=10%, signal=58%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN		65	-0.5398258	-1.6960734	0.0	0.014237738	0.985	8220	tags=54%, list=21%, signal=68%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		28	-0.6639238	-1.6949381	0.00591716	0.014386591	0.985	7630	tags=64%, list=20%, signal=80%	
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM		118	-0.5008978	-1.6939446	0.0	0.014515448	0.986	9825	tags=55%, list=25%, signal=73%	
MUELLER_PLURINET	MUELLER_PLURINET		299	-0.44926724	-1.688732	0.0	0.015372456	0.993	7408	tags=51%, list=19%, signal=62%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1		235	-0.46188095	-1.6884444	0.0	0.01536817	0.993	5422	tags=32%, list=14%, signal=37%	
ZHAN_MULTIPLE_MYELOMA_SUBGROUPS	ZHAN_MULTIPLE_MYELOMA_SUBGROUPS		30	-0.6528552	-1.6860908	0.0089552235	0.0156941	0.994	7501	tags=67%, list=19%, signal=83%	
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS		130	-0.48952788	-1.6823692	0.0	0.016233996	0.994	9754	tags=61%, list=25%, signal=81%	
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS		172	-0.4772346	-1.6785854	0.0	0.016817471	0.995	9825	tags=56%, list=25%, signal=75%	
AFFAR_YY1_TARGETS_DN	AFFAR_YY1_TARGETS_DN		262	-0.45290193	-1.676042	0.0	0.017228002	0.995	4239	tags=37%, list=11%, signal=41%	
PUJANA_BREAST_CANCER_LIT_INT_NETWORK	PUJANA_BREAST_CANCER_LIT_INT_NETWORK		101	-0.5184217	-1.675816	0.0	0.017227046	0.995	7395	tags=53%, list=19%, signal=66%	
WP_GASTRIC_CANCER_NETWORK_2	WP_GASTRIC_CANCER_NETWORK_2		32	-0.627183	-1.6748523	0.009118541	0.017348276	0.995	5207	tags=56%, list=13%, signal=65%	
CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	CAIRO_PML_TARGETS_BOUND_BY_MYC_UP		22	-0.6886	-1.674416	0.012383901	0.01737047	0.995	2663	tags=45%, list=7%, signal=49%	
XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN	XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN		19	-0.70619345	-1.6736828	0.0076530613	0.017473845	0.995	3534	tags=63%, list=9%, signal=69%	
CAFFAREL_RESPONSE_TO_THC_DN	CAFFAREL_RESPONSE_TO_THC_DN		32	-0.63906825	-1.6725978	0.010135135	0.017586749	0.995	6100	tags=63%, list=16%, signal=74%	
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING		204	-0.46426785	-1.6713941	0.0	0.017713767	0.995	9931	tags=53%, list=26%, signal=71%	
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN	PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN		15	-0.74921256	-1.6696792	0.010526316	0.01796534	0.995	7577	tags=80%, list=19%, signal=99%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		23	-0.6675129	-1.6695477	0.005540166	0.017929306	0.995	8543	tags=78%, list=22%, signal=100%	
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN		48	-0.5772925	-1.6689854	0.0	0.01798511	0.995	7717	tags=65%, list=20%, signal=80%	
CHIARETTI_T_ALL_RELAPSE_PROGNOSIS	CHIARETTI_T_ALL_RELAPSE_PROGNOSIS		19	-0.714284	-1.6638012	0.0053908355	0.018987862	0.995	5401	tags=58%, list=14%, signal=67%	
LY_AGING_MIDDLE_DN	LY_AGING_MIDDLE_DN		16	-0.73050994	-1.6637843	0.0053333333	0.018934362	0.995	2518	tags=81%, list=6%, signal=87%	
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND		15	-0.7549801	-1.6606389	0.013089005	0.019537175	0.995	6189	tags=80%, list=16%, signal=95%	
WHITFIELD_CELL_CYCLE_G1_S	WHITFIELD_CELL_CYCLE_G1_S		132	-0.4836136	-1.6604939	0.0	0.019502738	0.995	7382	tags=55%, list=19%, signal=67%	
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_		124	-0.4850599	-1.6600854	0.0	0.019495254	0.996	10501	tags=55%, list=27%, signal=75%	
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS		20	-0.6983192	-1.6594257	0.0057971017	0.019606797	0.997	7216	tags=70%, list=19%, signal=86%	
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION		21	-0.679844	-1.6546278	0.011363637	0.020471625	0.997	7970	tags=67%, list=21%, signal=84%	
GARY_CD5_TARGETS_DN	GARY_CD5_TARGETS_DN		440	-0.43144313	-1.653574	0.0	0.020609653	0.997	9137	tags=50%, list=24%, signal=65%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION		47	-0.5713373	-1.6529933	0.0	0.020682894	0.997	8779	tags=51%, list=23%, signal=66%	
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN		213	-0.45432153	-1.6522359	0.0	0.020813297	0.997	2115	tags=18%, list=5%, signal=19%	
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_	REACTOME_NONSENSE_MEDIATED_DECAY_NMD_		116	-0.4896509	-1.6521753	0.0	0.020764595	0.997	9825	tags=53%, list=25%, signal=70%	
WEST_ADRENOCORTICAL_TUMOR_UP	WEST_ADRENOCORTICAL_TUMOR_UP		297	-0.45092207	-1.6504939	0.0	0.02105075	0.997	8158	tags=49%, list=21%, signal=61%	
GRADE_COLON_AND_RECTAL_CANCER_UP	GRADE_COLON_AND_RECTAL_CANCER_UP		290	-0.44338334	-1.6456065	0.0	0.022080643	0.998	7784	tags=48%, list=20%, signal=60%	
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	REACTOME_SIGNALING_BY_FGFR2_IIIA_TM		19	-0.6921819	-1.6427313	0.011299435	0.022653967	0.999	7046	tags=53%, list=18%, signal=64%	
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP		112	-0.49275625	-1.6426393	0.0	0.022626208	1.0	6518	tags=47%, list=17%, signal=57%	
WP_GASTRIC_CANCER_NETWORK_1	WP_GASTRIC_CANCER_NETWORK_1		29	-0.6204984	-1.6416048	0.002967359	0.022773983	1.0	3742	tags=59%, list=10%, signal=65%	
YU_BAP1_TARGETS	YU_BAP1_TARGETS		29	-0.6305561	-1.6394432	0.01724138	0.023189174	1.0	3335	tags=48%, list=9%, signal=53%	
BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP	BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP		46	-0.57015526	-1.6364411	0.0	0.023782384	1.0	3700	tags=43%, list=10%, signal=48%	
REACTOME_HDMS_DEMETHYLATE_HISTONES	REACTOME_HDMS_DEMETHYLATE_HISTONES		48	-0.56163496	-1.6361871	0.0	0.023771202	1.0	2146	tags=29%, list=6%, signal=31%	
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY		85	-0.5096204	-1.6347089	0.00877193	0.024059473	1.0	7998	tags=49%, list=21%, signal=62%	
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES_	REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES_		38	-0.5891282	-1.6341102	0.0	0.024136858	1.0	8352	tags=68%, list=21%, signal=87%	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS		217	-0.4506484	-1.6333025	0.0	0.02426969	1.0	9825	tags=53%, list=25%, signal=71%	
NADERI_BREAST_CANCER_PROGNOSIS_UP	NADERI_BREAST_CANCER_PROGNOSIS_UP		50	-0.5591376	-1.6314436	0.0	0.024677796	1.0	3854	tags=40%, list=10%, signal=44%	
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN	MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN		19	-0.68694496	-1.6299961	0.021276595	0.024996	1.0	3658	tags=47%, list=9%, signal=52%	
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN	ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN		71	-0.52096117	-1.6218919	0.003921569	0.026921054	1.0	7675	tags=48%, list=20%, signal=60%	
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN		26	-0.6375722	-1.620575	0.0121951215	0.02718519	1.0	6982	tags=38%, list=18%, signal=47%	
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE		20	-0.6792578	-1.6157907	0.019444445	0.028355153	1.0	7216	tags=65%, list=19%, signal=80%	
BIOCARTA_MCM_PATHWAY	BIOCARTA_MCM_PATHWAY		18	-0.6812604	-1.6127614	0.01179941	0.029133316	1.0	6790	tags=56%, list=17%, signal=67%	
MOOTHA_VOXPHOS	MOOTHA_VOXPHOS		87	-0.5021315	-1.6117786	0.0	0.029342864	1.0	7746	tags=49%, list=20%, signal=62%	
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION		94	-0.50713843	-1.6094373	0.0	0.02992809	1.0	9825	tags=55%, list=25%, signal=74%	
REACTOME_HIV_INFECTION	REACTOME_HIV_INFECTION		230	-0.44621462	-1.6078883	0.0	0.030316385	1.0	9754	tags=56%, list=25%, signal=74%	
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX		53	-0.5328618	-1.606449	0.0035842294	0.030636357	1.0	10573	tags=62%, list=27%, signal=85%	
REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS		55	-0.53440315	-1.6010472	0.0	0.031962138	1.0	10501	tags=60%, list=27%, signal=82%	
PID_ATM_PATHWAY	PID_ATM_PATHWAY		34	-0.5857622	-1.5989468	0.012944984	0.032490373	1.0	8055	tags=56%, list=21%, signal=70%	
LEE_METASTASIS_AND_RNA_PROCESSING_UP	LEE_METASTASIS_AND_RNA_PROCESSING_UP		15	-0.72360486	-1.5962977	0.035532996	0.03323583	1.0	9087	tags=73%, list=23%, signal=96%	
DANG_REGULATED_BY_MYC_UP	DANG_REGULATED_BY_MYC_UP		68	-0.51683384	-1.594105	0.0	0.033789203	1.0	7550	tags=47%, list=19%, signal=58%	
ZHANG_RESPONSE_TO_CANTHARIDIN_DN	ZHANG_RESPONSE_TO_CANTHARIDIN_DN		66	-0.5202527	-1.5932889	0.0035842294	0.03394746	1.0	9694	tags=61%, list=25%, signal=81%	
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS		39	-0.5811128	-1.590118	0.0032573289	0.03493854	1.0	9737	tags=72%, list=25%, signal=96%	
WP_OXIDATIVE_PHOSPHORYLATION	WP_OXIDATIVE_PHOSPHORYLATION		60	-0.5256073	-1.5878271	0.0037037036	0.035520997	1.0	8634	tags=50%, list=22%, signal=64%	
WP_BASE_EXCISION_REPAIR	WP_BASE_EXCISION_REPAIR		31	-0.59544456	-1.5874306	0.008746356	0.035534475	1.0	6835	tags=58%, list=18%, signal=70%	
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE		23	-0.64171994	-1.587161	0.032	0.035513975	1.0	9405	tags=70%, list=24%, signal=92%	
REACTOME_HIV_LIFE_CYCLE	REACTOME_HIV_LIFE_CYCLE		149	-0.46182302	-1.5820901	0.0	0.036965348	1.0	9754	tags=56%, list=25%, signal=75%	
PID_E2F_PATHWAY	PID_E2F_PATHWAY		73	-0.5049125	-1.5803143	0.0	0.037533034	1.0	3818	tags=36%, list=10%, signal=39%	
WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM	WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM		55	-0.53238	-1.579555	0.0034965035	0.037638307	1.0	7367	tags=53%, list=19%, signal=65%	
KIM_WT1_TARGETS_DN	KIM_WT1_TARGETS_DN		470	-0.40599948	-1.5789794	0.0	0.037719738	1.0	7509	tags=40%, list=19%, signal=49%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13		179	-0.44977418	-1.5783186	0.0	0.037798185	1.0	8637	tags=50%, list=22%, signal=64%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES		49	-0.5330113	-1.5692486	0.009966778	0.040705748	1.0	5661	tags=41%, list=15%, signal=48%	
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE		36	-0.57288104	-1.5687914	0.0062111802	0.040733963	1.0	7216	tags=58%, list=19%, signal=72%	
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM		56	-0.52729005	-1.5644337	0.0	0.042207837	1.0	7783	tags=45%, list=20%, signal=56%	
HU_ANGIOGENESIS_DN	HU_ANGIOGENESIS_DN		37	-0.56866455	-1.5634481	0.009584664	0.042429015	1.0	8315	tags=57%, list=21%, signal=72%	
WILCOX_RESPONSE_TO_PROGESTERONE_UP	WILCOX_RESPONSE_TO_PROGESTERONE_UP		153	-0.4464604	-1.5629213	0.0	0.042512316	1.0	3423	tags=34%, list=9%, signal=37%	
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP		73	-0.49830195	-1.5627104	0.0039525693	0.042466737	1.0	6341	tags=45%, list=16%, signal=54%	
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE		19	-0.67457783	-1.5613935	0.038567495	0.04289538	1.0	6189	tags=63%, list=16%, signal=75%	
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN	FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN		89	-0.48049194	-1.5603126	0.0042735045	0.043180425	1.0	8671	tags=58%, list=22%, signal=75%	
CHICAS_RB1_TARGETS_LOW_SERUM	CHICAS_RB1_TARGETS_LOW_SERUM		102	-0.47148043	-1.5576135	0.0045871558	0.04406053	1.0	7938	tags=51%, list=20%, signal=64%	
KEGG_RIBOSOME	KEGG_RIBOSOME		88	-0.4791631	-1.5557294	0.0077220076	0.044637367	1.0	9825	tags=57%, list=25%, signal=76%	
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21		60	-0.5114794	-1.5539131	0.010948905	0.045202788	1.0	9166	tags=57%, list=24%, signal=74%	
NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON	NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON		132	-0.4590641	-1.5532945	0.0	0.045311075	1.0	5700	tags=42%, list=15%, signal=49%	
REACTOME_UCH_PROTEINASES	REACTOME_UCH_PROTEINASES		102	-0.4638634	-1.5525653	0.0	0.04549075	1.0	9166	tags=46%, list=24%, signal=60%	
BURTON_ADIPOGENESIS_PEAK_AT_24HR	BURTON_ADIPOGENESIS_PEAK_AT_24HR		45	-0.535472	-1.5497361	0.0	0.0464532	1.0	2445	tags=51%, list=6%, signal=54%	
REACTOME_SIGNALING_BY_RHO_GTPASES	REACTOME_SIGNALING_BY_RHO_GTPASES		449	-0.40717894	-1.5480348	0.0	0.04701194	1.0	5857	tags=35%, list=15%, signal=41%	
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT		79	-0.4856624	-1.544401	0.0076045627	0.048366107	1.0	8948	tags=52%, list=23%, signal=67%	
ENK_UV_RESPONSE_KERATINOCYTE_DN	ENK_UV_RESPONSE_KERATINOCYTE_DN		481	-0.39967883	-1.5428425	0.0	0.048877534	1.0	8769	tags=46%, list=23%, signal=59%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE		129	-0.4519695	-1.54207	0.0	0.049023964	1.0	7892	tags=43%, list=20%, signal=53%	
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS		88	-0.47539127	-1.5407968	0.0	0.049398523	1.0	9825	tags=55%, list=25%, signal=73%	
MATZUK_MEIOTIC_AND_DNA_REPAIR	MATZUK_MEIOTIC_AND_DNA_REPAIR		39	-0.5559848	-1.5401201	0.023178808	0.049501054	1.0	6186	tags=51%, list=16%, signal=61%	
REACTOME_PROCESSING_OF_SMDT1	REACTOME_PROCESSING_OF_SMDT1		16	-0.687865	-1.5398183	0.041884817	0.04951362	1.0	10081	tags=88%, list=26%, signal=118%	
IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM		24	-0.629206	-1.5385009	0.02610966	0.049951494	1.0	3898	tags=50%, list=10%, signal=56%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS		113	-0.45517746	-1.5372497	0.0	0.050389867	1.0	8537	tags=51%, list=22%, signal=66%	
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES		219	-0.4159646	-1.5350505	0.0	0.0511339	1.0	7193	tags=32%, list=19%, signal=40%	
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS		68	-0.49421763	-1.5345315	0.0	0.05120085	1.0	7193	tags=43%, list=19%, signal=52%	
ALONSO_METASTASIS_UP	ALONSO_METASTASIS_UP		193	-0.42697847	-1.5307575	0.0	0.052704494	1.0	9193	tags=51%, list=24%, signal=67%	
RHODES_CANCER_META_SIGNATURE	RHODES_CANCER_META_SIGNATURE		65	-0.5043414	-1.5302595	0.0074074073	0.052797433	1.0	7304	tags=57%, list=19%, signal=70%	
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION		37	-0.55985975	-1.5301594	0.009404388	0.052706677	1.0	7516	tags=43%, list=19%, signal=54%	
REACTOME_MRNA_CAPPING	REACTOME_MRNA_CAPPING		29	-0.585574	-1.528337	0.01529052	0.053400185	1.0	10573	tags=66%, list=27%, signal=90%	
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP		66	-0.4948944	-1.5279022	0.0041841003	0.053462576	1.0	5883	tags=39%, list=15%, signal=46%	
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS		41	-0.53460026	-1.5276898	0.012987013	0.053415023	1.0	9216	tags=66%, list=24%, signal=86%	
REACTOME_STABILIZATION_OF_P53	REACTOME_STABILIZATION_OF_P53		57	-0.4994663	-1.5260811	0.013986014	0.05395463	1.0	9675	tags=56%, list=25%, signal=75%	
VECCHI_GASTRIC_CANCER_EARLY_UP	VECCHI_GASTRIC_CANCER_EARLY_UP		433	-0.40022343	-1.5254344	0.0	0.05410774	1.0	3832	tags=37%, list=10%, signal=41%	
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT		100	-0.46216157	-1.5242397	0.0042918455	0.05453126	1.0	10501	tags=54%, list=27%, signal=74%	
DE_YY1_TARGETS_DN	DE_YY1_TARGETS_DN		93	-0.47041726	-1.5202901	0.0	0.056265336	1.0	8436	tags=49%, list=22%, signal=63%	
ZHENG_RESPONSE_TO_ARSENITE_UP	ZHENG_RESPONSE_TO_ARSENITE_UP		15	-0.69316536	-1.5196674	0.02910053	0.05640175	1.0	7280	tags=53%, list=19%, signal=66%	
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN	PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN		29	-0.5857603	-1.5186867	0.016997168	0.056749184	1.0	3629	tags=17%, list=9%, signal=19%	
REACTOME_SUMOYLATION	REACTOME_SUMOYLATION		184	-0.42244312	-1.5176084	0.0	0.057104617	1.0	7269	tags=41%, list=19%, signal=51%	
REACTOME_MISMATCH_REPAIR	REACTOME_MISMATCH_REPAIR		15	-0.69648165	-1.5152367	0.05	0.05798068	1.0	6189	tags=73%, list=16%, signal=87%	
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY		76	-0.48273388	-1.5149419	0.015625	0.057967924	1.0	7124	tags=41%, list=18%, signal=50%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST		18	-0.64425665	-1.5149059	0.047058824	0.057851322	1.0	1297	tags=39%, list=3%, signal=40%	
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE	WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE		85	-0.4688842	-1.5133234	0.0	0.05847314	1.0	7367	tags=49%, list=19%, signal=61%	
WP_DNA_DAMAGE_RESPONSE	WP_DNA_DAMAGE_RESPONSE		68	-0.4808575	-1.5125438	0.004016064	0.058752775	1.0	7623	tags=53%, list=20%, signal=66%	
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN		96	-0.45665786	-1.5116554	0.0045045046	0.059011318	1.0	4150	tags=45%, list=11%, signal=50%	
STEIN_ESR1_TARGETS	STEIN_ESR1_TARGETS		83	-0.4736385	-1.510149	0.0	0.059526853	1.0	3993	tags=42%, list=10%, signal=47%	
DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP		242	-0.41319662	-1.5096991	0.0	0.05957566	1.0	7197	tags=47%, list=19%, signal=57%	
