NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
VERNELL_RETINOBLASTOMA_PATHWAY_UP	VERNELL_RETINOBLASTOMA_PATHWAY_UP		70	-0.54334253	-1.5873748	0.0	0.06316221	1.0	8101	tags=64%, list=21%, signal=81%	
BURTON_ADIPOGENESIS_3	BURTON_ADIPOGENESIS_3		102	-0.5105574	-1.5869137	0.002967359	0.0630123	1.0	8997	tags=73%, list=23%, signal=94%	
REACTOME_DNA_REPLICATION_PRE_INITIATION	REACTOME_DNA_REPLICATION_PRE_INITIATION		85	-0.5151175	-1.5770141	0.0028985508	0.0687964	1.0	10861	tags=64%, list=28%, signal=88%	
GEORGES_CELL_CYCLE_MIR192_TARGETS	GEORGES_CELL_CYCLE_MIR192_TARGETS		62	-0.5371281	-1.5696758	0.01055409	0.073190734	1.0	7521	tags=53%, list=19%, signal=66%	
REACTOME_AURKA_ACTIVATION_BY_TPX2	REACTOME_AURKA_ACTIVATION_BY_TPX2		72	-0.5330624	-1.5686922	0.003030303	0.073353246	1.0	7056	tags=46%, list=18%, signal=56%	
REACTOME_METALLOPROTEASE_DUBS	REACTOME_METALLOPROTEASE_DUBS		37	-0.6005864	-1.5667157	0.0125	0.0741218	1.0	9723	tags=57%, list=25%, signal=76%	
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION		87	-0.50782907	-1.5626531	0.0	0.07664327	1.0	6108	tags=38%, list=16%, signal=45%	
WP_RETINOBLASTOMA_GENE_IN_CANCER	WP_RETINOBLASTOMA_GENE_IN_CANCER		87	-0.504885	-1.562631	0.0	0.076070555	1.0	8252	tags=61%, list=21%, signal=77%	
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION		102	-0.4962553	-1.5617882	0.0029239766	0.076111466	1.0	6413	tags=36%, list=16%, signal=43%	
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND		15	-0.72839344	-1.558575	0.033707865	0.07770632	1.0	8088	tags=73%, list=21%, signal=93%	
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION		59	-0.54188895	-1.5511868	0.0072115385	0.08274947	1.0	8019	tags=51%, list=21%, signal=64%	
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP		89	-0.5132346	-1.5471965	0.006006006	0.08534476	1.0	4252	tags=49%, list=11%, signal=55%	
HORIUCHI_WTAP_TARGETS_DN	HORIUCHI_WTAP_TARGETS_DN		315	-0.43884173	-1.5471054	0.0	0.084805	1.0	7920	tags=46%, list=20%, signal=58%	
LUI_THYROID_CANCER_CLUSTER_4	LUI_THYROID_CANCER_CLUSTER_4		21	-0.66873854	-1.53651	0.023752969	0.09293291	1.0	1080	tags=24%, list=3%, signal=24%	
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE		97	-0.4921794	-1.5353935	0.0	0.09324766	1.0	9093	tags=49%, list=23%, signal=64%	
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS		36	-0.58549285	-1.5303049	0.008426966	0.0968917	1.0	10457	tags=83%, list=27%, signal=114%	
PID_ATR_PATHWAY	PID_ATR_PATHWAY		39	-0.5793537	-1.5291418	0.013729977	0.0971699	1.0	8584	tags=56%, list=22%, signal=72%	
REACTOME_HCMV_EARLY_EVENTS	REACTOME_HCMV_EARLY_EVENTS		134	-0.4729332	-1.5284647	0.0	0.09718153	1.0	8968	tags=50%, list=23%, signal=65%	
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS		34	-0.60395867	-1.5271543	0.018276762	0.09759139	1.0	8088	tags=59%, list=21%, signal=74%	
WP_FATTY_ACID_OMEGA_OXIDATION	WP_FATTY_ACID_OMEGA_OXIDATION		15	-0.73427635	-1.5264637	0.033259425	0.09745556	1.0	5085	tags=60%, list=13%, signal=69%	
WP_HISTONE_MODIFICATIONS	WP_HISTONE_MODIFICATIONS		65	-0.52594787	-1.5229372	0.0028169013	0.09982146	1.0	6866	tags=35%, list=18%, signal=43%	
REACTOME_EXTENSION_OF_TELOMERES	REACTOME_EXTENSION_OF_TELOMERES		51	-0.54174036	-1.5197905	0.0074626864	0.10187356	1.0	8114	tags=53%, list=21%, signal=67%	
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS		118	-0.4785422	-1.5150605	0.003649635	0.10546452	1.0	9312	tags=49%, list=24%, signal=64%	
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES		81	-0.4950298	-1.514869	0.0055555557	0.10494688	1.0	7653	tags=43%, list=20%, signal=54%	
JOHNSTONE_PARVB_TARGETS_1_DN	JOHNSTONE_PARVB_TARGETS_1_DN		62	-0.51938397	-1.5101392	0.010362694	0.10861202	1.0	3077	tags=26%, list=8%, signal=28%	
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS		16	-0.69579715	-1.5016813	0.045558088	0.11613973	1.0	8604	tags=75%, list=22%, signal=96%	
WP_THE_EFFECT_OF_PROGERIN_ON_THE_INVOLVED_GENES_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME	WP_THE_EFFECT_OF_PROGERIN_ON_THE_INVOLVED_GENES_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME		37	-0.57110524	-1.4866538	0.02631579	0.13151236	1.0	6413	tags=41%, list=16%, signal=49%	
TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C	TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C		453	-0.40949047	-1.4864686	0.0	0.13085343	1.0	8625	tags=46%, list=22%, signal=59%	
WHITFIELD_CELL_CYCLE_G2	WHITFIELD_CELL_CYCLE_G2		168	-0.44355285	-1.484954	0.007751938	0.13159224	1.0	6509	tags=42%, list=17%, signal=51%	
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN	SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN		22	-0.64307016	-1.4807694	0.024509804	0.13532723	1.0	7256	tags=77%, list=19%, signal=95%	
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN		49	-0.52896655	-1.4790971	0.0114613185	0.13633984	1.0	8877	tags=65%, list=23%, signal=85%	
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS		37	-0.5585001	-1.478514	0.023316063	0.13610545	1.0	9855	tags=73%, list=25%, signal=98%	
LE_NEURONAL_DIFFERENTIATION_UP	LE_NEURONAL_DIFFERENTIATION_UP		18	-0.6466391	-1.4764377	0.07194245	0.13759713	1.0	6402	tags=61%, list=16%, signal=73%	
LY_AGING_OLD_DN	LY_AGING_OLD_DN		56	-0.51906633	-1.4760573	0.011019284	0.13716601	1.0	8877	tags=70%, list=23%, signal=90%	
WAKASUGI_HAVE_ZNF143_BINDING_SITES	WAKASUGI_HAVE_ZNF143_BINDING_SITES		54	-0.5234259	-1.4746509	0.025906736	0.13783531	1.0	10063	tags=63%, list=26%, signal=85%	
KAUFFMANN_DNA_REPAIR_GENES	KAUFFMANN_DNA_REPAIR_GENES		229	-0.42367953	-1.4711823	0.0	0.14079365	1.0	8447	tags=43%, list=22%, signal=54%	
WONG_EMBRYONIC_STEM_CELL_CORE	WONG_EMBRYONIC_STEM_CELL_CORE		335	-0.4119081	-1.46987	0.0	0.1414229	1.0	9565	tags=45%, list=25%, signal=59%	
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION		144	-0.44939068	-1.459723	0.0033898305	0.1524671	1.0	8613	tags=42%, list=22%, signal=53%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS		126	-0.4521865	-1.4564289	0.0028901733	0.15546872	1.0	9279	tags=43%, list=24%, signal=56%	
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS		46	-0.53091866	-1.4550834	0.034120735	0.15615937	1.0	9855	tags=67%, list=25%, signal=90%	
MARKEY_RB1_ACUTE_LOF_UP	MARKEY_RB1_ACUTE_LOF_UP		236	-0.42050424	-1.4500469	0.0	0.16153224	1.0	8152	tags=51%, list=21%, signal=64%	
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR		21	-0.6276766	-1.4481889	0.03448276	0.16301012	1.0	10861	tags=76%, list=28%, signal=106%	
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX		88	-0.47110718	-1.4476521	0.008902078	0.16270865	1.0	8019	tags=47%, list=21%, signal=59%	
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	REACTOME_RHO_GTPASES_ACTIVATE_PKNS		90	-0.46925727	-1.4431323	0.012618297	0.16759612	1.0	6434	tags=41%, list=17%, signal=49%	
REACTOME_DNA_REPAIR	REACTOME_DNA_REPAIR		327	-0.40164706	-1.4410247	0.0	0.16936494	1.0	8613	tags=40%, list=22%, signal=51%	
WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA	WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA		35	-0.55791396	-1.4407763	0.030690538	0.16866878	1.0	5469	tags=37%, list=14%, signal=43%	
BIDUS_METASTASIS_UP	BIDUS_METASTASIS_UP		219	-0.417657	-1.4400285	0.0	0.1686751	1.0	9596	tags=52%, list=25%, signal=69%	
WP_TAMOXIFEN_METABOLISM	WP_TAMOXIFEN_METABOLISM		21	-0.6228696	-1.4399991	0.06569343	0.16771756	1.0	5085	tags=43%, list=13%, signal=49%	
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION		29	-0.5794312	-1.4370197	0.03640777	0.17054409	1.0	7981	tags=55%, list=21%, signal=69%	
RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN		366	-0.39848897	-1.4362094	0.0	0.17056273	1.0	9568	tags=48%, list=25%, signal=63%	
BHATTACHARYA_EMBRYONIC_STEM_CELL	BHATTACHARYA_EMBRYONIC_STEM_CELL		84	-0.45989713	-1.4361825	0.00877193	0.16961353	1.0	7253	tags=36%, list=19%, signal=44%	
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY		25	-0.5922834	-1.4341873	0.041262135	0.17123218	1.0	10328	tags=68%, list=27%, signal=93%	
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES		17	-0.63928455	-1.4324672	0.06855792	0.17251442	1.0	6117	tags=47%, list=16%, signal=56%	
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES		34	-0.55823904	-1.4323812	0.04534005	0.17162855	1.0	7614	tags=62%, list=20%, signal=77%	
GAVIN_FOXP3_TARGETS_CLUSTER_P6	GAVIN_FOXP3_TARGETS_CLUSTER_P6		91	-0.4703688	-1.4308116	0.011869436	0.17270844	1.0	7183	tags=53%, list=18%, signal=65%	
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION		94	-0.4588594	-1.4258969	0.003164557	0.17806411	1.0	8019	tags=41%, list=21%, signal=52%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		23	-0.60917217	-1.4243304	0.045766592	0.17919187	1.0	10328	tags=74%, list=27%, signal=101%	
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING		116	-0.43484825	-1.4180378	0.0033898305	0.1865338	1.0	7766	tags=41%, list=20%, signal=52%	
WP_DNA_MISMATCH_REPAIR	WP_DNA_MISMATCH_REPAIR		23	-0.6008361	-1.4165298	0.04556355	0.18753743	1.0	11093	tags=83%, list=29%, signal=116%	
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA		28	-0.5557434	-1.4157183	0.036764707	0.18767968	1.0	11378	tags=71%, list=29%, signal=101%	
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION		87	-0.46159172	-1.4149541	0.015015015	0.18776359	1.0	7071	tags=43%, list=18%, signal=52%	
JAEGER_METASTASIS_UP	JAEGER_METASTASIS_UP		45	-0.51822096	-1.4129493	0.038961038	0.18934344	1.0	6023	tags=47%, list=15%, signal=55%	
KEGG_ASTHMA	KEGG_ASTHMA		28	-0.5683168	-1.4104896	0.046875	0.19185725	1.0	4737	tags=36%, list=12%, signal=41%	
XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN	XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN		19	-0.6224449	-1.4100604	0.06768559	0.19140969	1.0	8607	tags=63%, list=22%, signal=81%	
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY		36	-0.53142685	-1.4084222	0.054973822	0.19262707	1.0	9855	tags=75%, list=25%, signal=100%	
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN		71	-0.47665897	-1.407627	0.01977401	0.19264522	1.0	10821	tags=59%, list=28%, signal=82%	
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM		84	-0.4551037	-1.4072028	0.017191976	0.19221668	1.0	10645	tags=60%, list=27%, signal=82%	
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1	REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1		16	-0.6644993	-1.4064794	0.07126437	0.19215402	1.0	4818	tags=44%, list=12%, signal=50%	
FERRANDO_HOX11_NEIGHBORS	FERRANDO_HOX11_NEIGHBORS		23	-0.59039944	-1.4063698	0.054466233	0.19126341	1.0	8497	tags=57%, list=22%, signal=72%	
PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY		47	-0.51972616	-1.4060298	0.020253165	0.1907474	1.0	7625	tags=57%, list=20%, signal=71%	
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN		34	-0.55478966	-1.403741	0.035443038	0.19285995	1.0	9855	tags=76%, list=25%, signal=102%	
REACTOME_S_PHASE	REACTOME_S_PHASE		162	-0.4219339	-1.4030935	0.006802721	0.19281223	1.0	10861	tags=64%, list=28%, signal=89%	
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS		43	-0.52356654	-1.4030931	0.041899443	0.19182849	1.0	9855	tags=70%, list=25%, signal=93%	
BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY		22	-0.5978901	-1.4028196	0.07888041	0.19123796	1.0	4834	tags=45%, list=12%, signal=52%	
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF_	REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF_		17	-0.6427254	-1.3999524	0.070754714	0.19425419	1.0	5421	tags=47%, list=14%, signal=55%	
BURTON_ADIPOGENESIS_PEAK_AT_16HR	BURTON_ADIPOGENESIS_PEAK_AT_16HR		41	-0.5243723	-1.3964158	0.055837564	0.19839069	1.0	10412	tags=73%, list=27%, signal=100%	
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6		459	-0.38034433	-1.3934263	0.0	0.20177619	1.0	7897	tags=42%, list=20%, signal=53%	
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN		32	-0.5545072	-1.3909869	0.05392157	0.20435596	1.0	9855	tags=75%, list=25%, signal=100%	
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN	MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN		76	-0.46017095	-1.3862572	0.025280898	0.21038298	1.0	9145	tags=47%, list=24%, signal=62%	
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION		21	-0.590296	-1.384681	0.067307696	0.21166717	1.0	10821	tags=81%, list=28%, signal=112%	
REACTOME_MITOTIC_G2_G2_M_PHASES	REACTOME_MITOTIC_G2_G2_M_PHASES		199	-0.40807092	-1.3825823	0.0	0.2138581	1.0	9365	tags=43%, list=24%, signal=57%	
SIMBULAN_PARP1_TARGETS_DN	SIMBULAN_PARP1_TARGETS_DN		17	-0.6218276	-1.3823673	0.08315098	0.21317565	1.0	7981	tags=53%, list=21%, signal=67%	
REACTOME_HATS_ACETYLATE_HISTONES	REACTOME_HATS_ACETYLATE_HISTONES		138	-0.420704	-1.3764564	0.010830325	0.22101104	1.0	8569	tags=43%, list=22%, signal=55%	
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE		26	-0.5703897	-1.3751929	0.056338027	0.2219449	1.0	7981	tags=54%, list=21%, signal=68%	
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS		33	-0.5357502	-1.3719345	0.05609756	0.2259152	1.0	9855	tags=76%, list=25%, signal=101%	
BLUM_RESPONSE_TO_SALIRASIB_DN	BLUM_RESPONSE_TO_SALIRASIB_DN		341	-0.3826755	-1.3717726	0.0	0.22511536	1.0	8088	tags=50%, list=21%, signal=62%	
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA		36	-0.52618885	-1.3711333	0.06043956	0.22504656	1.0	10544	tags=75%, list=27%, signal=103%	
WEBER_METHYLATED_ICP_IN_FIBROBLAST	WEBER_METHYLATED_ICP_IN_FIBROBLAST		21	-0.5966355	-1.3705257	0.08888889	0.22488382	1.0	7663	tags=29%, list=20%, signal=36%	
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS		68	-0.4773279	-1.3702085	0.0295858	0.22434856	1.0	10028	tags=66%, list=26%, signal=89%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		17	-0.62714523	-1.3698802	0.08466819	0.223813	1.0	8171	tags=65%, list=21%, signal=82%	
IKEDA_MIR30_TARGETS_DN	IKEDA_MIR30_TARGETS_DN		23	-0.5839851	-1.3698175	0.07913669	0.22286317	1.0	8472	tags=48%, list=22%, signal=61%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN		55	-0.48226863	-1.3685577	0.060606062	0.22363463	1.0	6312	tags=44%, list=16%, signal=52%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6		34	-0.5331051	-1.3676263	0.06094808	0.22399206	1.0	10769	tags=62%, list=28%, signal=85%	
LE_NEURONAL_DIFFERENTIATION_DN	LE_NEURONAL_DIFFERENTIATION_DN		19	-0.6096325	-1.3638656	0.103365384	0.22871399	1.0	8082	tags=63%, list=21%, signal=80%	
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES		95	-0.4388747	-1.3632535	0.0088495575	0.2286846	1.0	7653	tags=41%, list=20%, signal=51%	
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN		213	-0.39741206	-1.3626653	0.0038022813	0.22861813	1.0	3646	tags=24%, list=9%, signal=26%	
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE		120	-0.419087	-1.3607563	0.024169184	0.23059487	1.0	8271	tags=41%, list=21%, signal=52%	
CHICAS_RB1_TARGETS_LOW_SERUM	CHICAS_RB1_TARGETS_LOW_SERUM		102	-0.42912984	-1.3579218	0.021084337	0.23411587	1.0	8713	tags=49%, list=22%, signal=63%	
PID_BARD1_PATHWAY	PID_BARD1_PATHWAY		29	-0.55216837	-1.3544513	0.06666667	0.23858391	1.0	5837	tags=48%, list=15%, signal=57%	
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP	PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP		189	-0.398416	-1.3524055	0.0076923077	0.24091424	1.0	7152	tags=42%, list=18%, signal=51%	
KAUFFMANN_DNA_REPLICATION_GENES	KAUFFMANN_DNA_REPLICATION_GENES		145	-0.40581486	-1.3458697	0.006968641	0.2506177	1.0	8584	tags=48%, list=22%, signal=61%	
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE		91	-0.4348141	-1.3446912	0.032738097	0.25151706	1.0	10821	tags=58%, list=28%, signal=81%	
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN		53	-0.46700346	-1.3442717	0.055072464	0.25111318	1.0	8924	tags=57%, list=23%, signal=73%	
ZHANG_BREAST_CANCER_PROGENITORS_UP	ZHANG_BREAST_CANCER_PROGENITORS_UP		430	-0.36901832	-1.3437511	0.0	0.25095075	1.0	8997	tags=46%, list=23%, signal=59%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION		66	-0.45543262	-1.338235	0.053672317	0.25921658	1.0	10780	tags=55%, list=28%, signal=75%	
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES		69	-0.4564583	-1.3364223	0.048387095	0.26119643	1.0	6108	tags=35%, list=16%, signal=41%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST		18	-0.59139735	-1.3364221	0.09425288	0.26006082	1.0	5526	tags=33%, list=14%, signal=39%	
REACTOME_HCMV_INFECTION	REACTOME_HCMV_INFECTION		158	-0.39998665	-1.3321153	0.010638298	0.26652175	1.0	8564	tags=43%, list=22%, signal=55%	
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION		24	-0.55611223	-1.3318249	0.0883721	0.2658298	1.0	8410	tags=58%, list=22%, signal=74%	
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS		139	-0.41307005	-1.331321	0.023890786	0.26558504	1.0	8478	tags=48%, list=22%, signal=61%	
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION		85	-0.44113082	-1.3309958	0.03753351	0.26505548	1.0	9767	tags=52%, list=25%, signal=69%	
REACTOME_G0_AND_EARLY_G1	REACTOME_G0_AND_EARLY_G1		27	-0.5411102	-1.3307321	0.0927835	0.2643972	1.0	8604	tags=56%, list=22%, signal=71%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		35	-0.5145237	-1.3305672	0.07435898	0.26356697	1.0	5111	tags=40%, list=13%, signal=46%	
REACTOME_SNRNP_ASSEMBLY	REACTOME_SNRNP_ASSEMBLY		54	-0.46797588	-1.3261901	0.061971832	0.27017945	1.0	10526	tags=69%, list=27%, signal=94%	
LE_EGR2_TARGETS_UP	LE_EGR2_TARGETS_UP		111	-0.42195454	-1.3261855	0.03125	0.26904425	1.0	7136	tags=50%, list=18%, signal=62%	
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS		77	-0.44324523	-1.325028	0.04249292	0.26993883	1.0	10069	tags=60%, list=26%, signal=80%	
